ZIP CODE,HUD Area Code,HUD Metro Fair Market Rent Area Name,SAFMR 0BR,SAFMR 0BR - 90% Payment Standard,SAFMR 0BR - 110% Payment Standard,SAFMR 1BR,SAFMR 1BR - 90% Payment Standard,SAFMR 1BR - 110% Payment Standard,SAFMR 2BR,SAFMR 2BR - 90% Payment Standard,SAFMR 2BR - 110% Payment Standard,SAFMR 3BR,SAFMR 3BR - 90% Payment Standard,SAFMR 3BR - 110% Payment Standard,SAFMR 4BR,SAFMR 4BR - 90% Payment Standard,SAFMR 4BR - 110% Payment Standard
"95336","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95337","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95361","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95366","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95367","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95376","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95377","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95378","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95385","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95391","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95632","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95641","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95686","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"95690","METRO44700M44700","Stockton-Lodi, CA MSA","","","","","","","","","","","","","","",""
"29001","METRO44940M44940","Sumter, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29040","METRO44940M44940","Sumter, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29051","METRO44940M44940","Sumter, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29062","METRO44940M44940","Sumter, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29080","METRO44940M44940","Sumter, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29102","METRO44940M44940","Sumter, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29104","METRO44940M44940","Sumter, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29114","METRO44940M44940","Sumter, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29125","METRO44940M44940","Sumter, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29128","METRO44940M44940","Sumter, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29150","METRO44940M44940","Sumter, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29151","METRO44940M44940","Sumter, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29152","METRO44940M44940","Sumter, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29153","METRO44940M44940","Sumter, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29154","METRO44940M44940","Sumter, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29162","METRO44940M44940","Sumter, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29168","METRO44940M44940","Sumter, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29001","METRO44940M45027","Clarendon County, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29041","METRO44940M45027","Clarendon County, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29051","METRO44940M45027","Clarendon County, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29056","METRO44940M45027","Clarendon County, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29102","METRO44940M45027","Clarendon County, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29111","METRO44940M45027","Clarendon County, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29114","METRO44940M45027","Clarendon County, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29125","METRO44940M45027","Clarendon County, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29148","METRO44940M45027","Clarendon County, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29162","METRO44940M45027","Clarendon County, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29518","METRO44940M45027","Clarendon County, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"29560","METRO44940M45027","Clarendon County, SC HUD Metro FMR Area","","","","","","","","","","","","","","",""
"13020","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13021","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13027","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13028","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13029","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13030","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13031","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13032","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13033","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13035","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13036","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13037","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13039","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13041","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13042","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13043","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13044","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13051","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13052","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13057","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13060","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13061","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13063","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13066","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13069","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13072","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13074","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13076","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13077","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13078","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13080","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13082","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13083","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13084","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13088","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13089","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13090","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13093","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13103","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13104","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13108","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13110","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13111","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13112","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13114","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13115","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13116","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13119","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13120","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13121","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13122","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13126","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13131","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13132","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13134","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13135","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13137","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13138","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13141","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13142","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13144","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13145","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13152","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13153","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13156","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13158","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13159","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13163","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13164","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13166","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13167","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13201","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13202","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13203","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13204","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13205","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13206","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13207","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13208","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13209","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13210","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13211","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13212","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13214","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13215","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13217","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13218","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13219","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13220","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13224","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13225","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13235","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13244","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13261","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13290","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13302","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13310","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13314","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13316","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13332","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13334","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13346","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
"13355","METRO45060M45060","Syracuse, NY MSA","","","","","","","","","","","","","","",""
